"Persons Naturalized During Fiscal Year 2005","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Tulsa, OK","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","481.0","207.0","274.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","59.0","26.0","33.0","-"
"25-34 years","151.0","64.0","87.0","-"
"35-44 years","135.0","52.0","83.0","-"
"45-54 years","74.0","34.0","40.0","-"
"55-64 years","32.0","19.0","13.0","-"
"65 years and over","30.0","12.0","18.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","80.0","45.0","35.0","-"
"Married","357.0","147.0","210.0","-"
"Other","44.0","15.0","29.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","18.0","11.0","7.0","-"
"Professional and technical","32.0","17.0","15.0","-"
"Sales","11.0","D","D","-"
"Administrative support","D","-","D","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","10.0","4.0","6.0","-"
"Precision production, craft, repair","5.0","5.0","-","-"
"Service","12.0","4.0","8.0","-"
"Military","D","D","-","-"
"No occupation","79.0","20.0","59.0","-"
"Unknown","309.0","141.0","168.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Bangladesh","17.0","7.0","10.0","-"
"Brazil","12.0","5.0","7.0","-"
"Canada","10.0","5.0","5.0","-"
"China","12.0","5.0","7.0","-"
"Colombia","8.0","D","D","-"
"Germany","9.0","4.0","5.0","-"
"India","34.0","16.0","18.0","-"
"Iran","9.0","3.0","6.0","-"
"Lebanon","9.0","D","D","-"
"Mexico","82.0","40.0","42.0","-"
"Nigeria","7.0","D","D","-"
"Pakistan","26.0","12.0","14.0","-"
"Peru","9.0","-","9.0","-"
"Philippines","19.0","5.0","14.0","-"
"Russia","9.0","4.0","5.0","-"
"Syria","8.0","4.0","4.0","-"
"Ukraine","10.0","-","10.0","-"
"United Kingdom","13.0","7.0","6.0","-"
"Venezuela","9.0","D","D","-"
"Vietnam","45.0","20.0","25.0","-"
"Other","122.0","54.0","68.0","-"
"Unknown","2.0","2.0","-","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
